id,text,label,split,difficulty,ood_flag,speaker_type,style_type,label_reason,ood_subtype,source_file
row_0595,"I thought this had already been taken care of, but I’m still getting notices about money owed and nobody has explained why.",Billing and Insurance,test_id,hard,0,patient,slightly_frustrated,"Despite indirect phrasing, the key issue is unresolved account notices and payment responsibility, which belongs to Billing and Insurance.",,billing_and_insurance_30_mixed_v2.csv
row_0596,"Hello, I wanted to ask whether the claim from my recent visit has finished processing yet. I’m trying to understand whether the amount showing now might still change.",Billing and Insurance,test_id,easy,0,patient,email_style_long,,,billing_and_insurance_30_mixed_v2.csv
row_0597,I’ve already called once and still can’t make sense of why I’m getting another statement for the same visit. This is getting really frustrating.,Billing and Insurance,test_id,hard,0,patient,slightly_frustrated,"The request centers on repeated statements and account charges, which is best routed to Billing and Insurance.",,billing_and_insurance_30_mixed_v2.csv
row_0598,I’m reaching out for my mother because she received a notice showing money still due and we would like to understand it better.,Billing and Insurance,test_id,easy,0,caregiver,medium_realistic,,,billing_and_insurance_30_mixed_v2.csv
row_0599,"Good morning, I’m contacting you on behalf of my father. We received paperwork showing charges from his recent care, and we would like to know what was processed and what remains his responsibility.",Billing and Insurance,test_id,easy,0,caregiver,email_style_long,,,billing_and_insurance_30_mixed_v2.csv
row_0600,"Hello, I received a statement after my recent care and wanted to ask for clarification about the listed charges. I would appreciate it if someone could explain what the remaining amount relates to.",Billing and Insurance,test_id,easy,0,patient,email_style_long,,,billing_and_insurance_30_mixed_v2.csv
row_0601,"Good afternoon, I’m contacting you on behalf of my mother. She went to pick up her usual medicine, but the pharmacy said there was nothing further available and that the clinic would need to issue another order. Could you please help with that when possible?",Prescription Refill,test_id,hard,0,caregiver,email_style_long,"The request is to issue another order for an ongoing medication, making Prescription Refill the clearest label.",,prescription_refill_30_mixed_v2.csv
row_0602,I’m contacting you for my mother because she is almost out of her routine tablets and needs another supply authorized.,Prescription Refill,test_id,easy,0,caregiver,medium_realistic,,,prescription_refill_30_mixed_v2.csv
row_0603,"Good morning, I’m reaching out on behalf of my father. He is running low on one of his ongoing medicines, and we would appreciate it if the office could send the next order as soon as possible.",Prescription Refill,test_id,easy,0,caregiver,email_style_long,,,prescription_refill_30_mixed_v2.csv
row_0604,Could someone please renew my regular medicine? I’m starting to run low.,Prescription Refill,test_id,easy,0,patient,medium_realistic,,,prescription_refill_30_mixed_v2.csv
row_0605,"Hello, I’m contacting you because my regular medication is about to run out, and I’d appreciate it if your office could approve the next supply with my pharmacy.",Prescription Refill,test_id,easy,0,patient,email_style_long,,,prescription_refill_30_mixed_v2.csv
row_0606,Please send another fill for my usual medication to the pharmacy listed in my chart.,Prescription Refill,test_id,easy,0,patient,short_direct,,,prescription_refill_30_mixed_v2.csv
row_0607,"Hello, I need help with my regular medication because there are no repeats left on file and I was told your office has to send in the next authorization before the pharmacy can continue it.",Prescription Refill,test_id,hard,0,patient,medium_realistic,"The message focuses on obtaining authorization for more of an existing medication, which is best handled as Prescription Refill.",,prescription_refill_30_mixed_v2.csv
row_0608,"I’m writing because my father only has a couple of days left of his usual medication, and we were told the next supply cannot be processed until your office sends approval.",Prescription Refill,test_id,hard,0,caregiver,email_style_long,"The core request is for office approval so the next medication supply can be dispensed, fitting Prescription Refill best.",,prescription_refill_30_mixed_v2.csv
row_0609,"I thought this was already taken care of, but I’m still being told I can’t get the rest of my usual medication until your office responds. This keeps happening and it’s really frustrating.",Prescription Refill,test_id,hard,0,patient,slightly_frustrated,"The central issue is delayed approval for continued medication dispensing, which belongs under Prescription Refill.",,prescription_refill_30_mixed_v2.csv
row_0610,Please renew my inhaler and send it to my usual pharmacy.,Prescription Refill,test_id,easy,0,patient,short_direct,,,prescription_refill_30_mixed_v2.csv
row_0611,"Hi, I’m almost out of the medication I take regularly, and the pharmacy told me they need something from your office before they can give me more.",Prescription Refill,test_id,hard,0,patient,medium_realistic,"The message is mainly about getting continued medication supply authorized, which makes Prescription Refill the best label.",,prescription_refill_30_mixed_v2.csv
row_0612,"My daughter is almost out of her routine medication, and I need help getting the next order sent in.",Prescription Refill,test_id,easy,0,caregiver,medium_realistic,,,prescription_refill_30_mixed_v2.csv
row_0613,"This has dragged on for days, and I still can’t get more of my usual medicine because the pharmacy says they need the clinic to act first.",Prescription Refill,test_id,hard,0,patient,slightly_frustrated,"The message is about obtaining clinic action so an existing medication can be dispensed again, which is best routed as Prescription Refill.",,prescription_refill_30_mixed_v2.csv
row_0614,I already followed up about this and I’m still waiting while my pills are almost gone.,Prescription Refill,test_id,easy,0,patient,slightly_frustrated,,,prescription_refill_30_mixed_v2.csv
row_0615,"I already checked with the pharmacy twice, and they keep saying they’re still waiting to hear back from you. I’m down to my last few pills now, so can someone please take care of this?",Prescription Refill,test_id,hard,0,patient,slightly_frustrated,"Even without explicitly using the label term, the request is clearly about renewing ongoing medication access, so Prescription Refill is the best route.",,prescription_refill_30_mixed_v2.csv
row_0616,"Hi, I need my maintenance medication renewed.",Prescription Refill,test_id,easy,0,patient,short_direct,,,prescription_refill_30_mixed_v2.csv
row_0617,I’m trying to help my husband get more of his regular medication and wanted to ask whether your office can send it over today.,Prescription Refill,test_id,easy,0,caregiver,medium_realistic,,,prescription_refill_30_mixed_v2.csv
row_0618,"Hello, I’m writing because I only have a few days left of my daily medication and would appreciate it if your office could send the next order to my regular pharmacy.",Prescription Refill,test_id,easy,0,patient,email_style_long,,,prescription_refill_30_mixed_v2.csv
row_0619,I’m down to my last couple of pills and still haven’t heard back. Please process this soon.,Prescription Refill,test_id,easy,0,patient,slightly_frustrated,,,prescription_refill_30_mixed_v2.csv
row_0620,I checked with the pharmacy again and they still say they’re waiting on your office. Can this please be handled soon?,Prescription Refill,test_id,easy,0,patient,slightly_frustrated,,,prescription_refill_30_mixed_v2.csv
